,Latitude,Longitude,StopName,StopStatus,VehDistAlongRoute,VehicleRef
0,40.784092,-73.944109,1 AV/ E 97 ST,approaching,9178.410000000002,5908
1,40.781683,-73.945862,1 AV/ E 97 ST,< 1 stop away,8872.54,5714
0,40.784426,-73.943865,1 AV/ E 97 ST,approaching,9220.890000000001,5908
1,40.781683,-73.945862,1 AV/ E 97 ST,< 1 stop away,8872.54,5714
0,40.785373,-73.943173,1 AV/E 99 ST,at stop,9341.11,5908
0,40.78566,-73.942962,1 AV/E 102 ST,< 1 stop away,9377.76,5908
0,40.709657,-74.001549,PEARL ST/R F WAGNER SR PL,approaching,1380.5,1251
1,40.78654,-73.94232,1 AV/E 102 ST,approaching,9489.47,5908
0,40.787405,-73.941685,1 AV/E 106 ST,< 1 stop away,9599.539999999999,5908
0,40.787372,-73.941709,1 AV/E 102 ST,at stop,9595.31,5908
0,40.787572,-73.941563,1 AV/E 106 ST,< 1 stop away,9620.72,5908
0,40.789338,-73.940274,1 AV/E 106 ST,approaching,9845.14,5908
0,40.789872,-73.939885,1 AV/E 106 ST,at stop,9912.89,5908
0,40.790205,-73.939641,1 AV/E 108 ST,< 1 stop away,9955.29,5908
0,40.790205,-73.939641,1 AV/E 108 ST,< 1 stop away,9955.29,5908
0,40.790572,-73.939373,1 AV/E 108 ST,approaching,10001.94,5908
0,40.791807,-73.938468,1 AV/E 111 ST,< 1 stop away,10158.95,5908
0,40.792515,-73.937953,1 AV/E 111 ST,approaching,10248.81,5908
0,40.79322,-73.937439,1 AV/E 113 ST,approaching,10338.42,5908
0,40.793584,-73.937174,1 AV/E 113 ST,approaching,10384.560000000001,5908
0,40.79441,-73.93657,1 AV/E 116 ST,< 1 stop away,10489.51,5908
0,40.795945,-73.93545,1 AV/E 116 ST,approaching,10684.58,5908
0,40.796313,-73.935182,1 AV/E 116 ST,at stop,10731.23,5908
0,40.701493,-74.012469,SOUTH ST/WHITEHALL ST,at stop,0.05,5704
1,40.796446,-73.935085,1 AV/E 120 ST,< 1 stop away,10748.179999999998,5908
0,40.701493,-74.012469,SOUTH ST/WHITEHALL ST,at stop,0.05,5704
1,40.798178,-73.933814,1 AV/E 120 ST,approaching,10968.449999999999,5908
0,40.799386,-73.932934,1 AV/PALADINO AV,approaching,11121.91,5908
1,40.70175,-74.012643,WATER ST/BROAD ST,< 1 stop away,39.139999999999986,5704
0,40.799658,-73.932736,1 AV/PALADINO AV,approaching,11156.39,5908
1,40.702248,-74.012792,WATER ST/BROAD ST,< 1 stop away,95.98999999999998,5704
0,40.800031,-73.932464,1 AV/PALADINO AV,approaching,11203.8,5908
1,40.702642,-74.012412,WATER ST/BROAD ST,approaching,159.95,5704
0,40.800601,-73.932047,1 AV/E 125 ST,approaching,11276.26,5908
1,40.703192,-74.010593,WATER ST/OLD SLIP,< 1 stop away,326.75,5704
0,40.801294,-73.931541,1 AV/E 125 ST,approaching,11364.33,5908
1,40.703952,-74.009177,WATER ST/OLD SLIP,approaching,474.7,5704
0,40.801591,-73.931322,1 AV/E 125 ST,at stop,11402.08,5908
1,40.703952,-74.009177,WATER ST/OLD SLIP,approaching,474.7,5704
0,40.801591,-73.931322,1 AV/E 125 ST,at stop,11402.08,5908
1,40.70521,-74.007356,WATER ST/WALL ST,at stop,682.4,5704
0,40.802905,-73.93183,E 126 ST/2 AV,approaching,11618.380000000001,5908
1,40.706012,-74.006206,WATER ST/FLETCHER ST,approaching,814.08,5704
0,40.706164,-74.005988,WATER ST/FLETCHER ST,at stop,839.0500000000001,5704
1,40.802905,-73.93183,E 126 ST/2 AV,approaching,11618.380000000001,5908
0,40.707315,-74.004263,PEARL ST/FULTON ST,approaching,1032.81,5704
1,40.802905,-73.93183,E 126 ST/2 AV,approaching,11618.380000000001,5908
0,40.802905,-73.93183,E 126 ST/2 AV,approaching,11618.380000000001,5908
1,40.707685,-74.003811,PEARL ST/PECK SLIP,< 1 stop away,1089.23,5704
0,40.708063,-74.00342,PEARL ST/PECK SLIP,approaching,1142.61,5704
0,40.709493,-74.001678,PEARL ST/R F WAGNER SR PL,approaching,1359.28,5704
0,40.710011,-74.001267,PEARL ST/R F WAGNER SR PL,approaching,1426.49,5704
0,40.710733,-74.000724,MADISON ST/ST JAMES PL,< 1 stop away,1518.89,5704
0,40.711709,-73.999764,MADISON ST/ST JAMES PL,approaching,1654.45,5704
0,40.711916,-73.998303,MADISON ST/CATHERINE ST,approaching,1782.66,5704
0,40.711955,-73.997927,MADISON ST/CATHERINE ST,approaching,1814.65,5704
0,40.711968,-73.997802,MADISON ST/CATHERINE ST,approaching,1825.3200000000002,5704
0,40.711968,-73.997802,MADISON ST/CATHERINE ST,approaching,1825.3200000000002,5704
0,40.712166,-73.99602,MADISON ST/MARKET ST,< 1 stop away,1977.2500000000002,5704
0,40.712298,-73.994483,MADISON ST/MARKET ST,approaching,2107.5600000000004,5704
0,40.712424,-73.992934,PIKE ST/MADISON ST,approaching,2238.92,5704
0,40.712912,-73.992352,PIKE ST/DIVISION ST,< 1 stop away,2343.25,5704
0,40.714022,-73.992514,PIKE ST/DIVISION ST,approaching,2467.53,5704
0,40.714336,-73.992561,ALLEN ST/GRAND ST,< 1 stop away,2502.6800000000003,5704
0,40.714316,-73.992558,ALLEN ST/GRAND ST,< 1 stop away,2500.3500000000004,5704
0,40.714316,-73.992558,ALLEN ST/GRAND ST,< 1 stop away,2500.3500000000004,5704
0,40.714316,-73.992558,ALLEN ST/GRAND ST,< 1 stop away,2500.3500000000004,5704
0,40.714503,-73.992586,ALLEN ST/GRAND ST,< 1 stop away,2521.3700000000003,5704
0,40.716452,-73.991668,ALLEN ST/GRAND ST,approaching,2752.57,5704
0,40.716922,-73.991428,ALLEN ST/GRAND ST,approaching,2808.6200000000003,5704
0,40.717411,-73.991177,ALLEN ST/DELANCEY ST,< 1 stop away,2867.0099999999998,5704
0,40.719388,-73.990161,ALLEN ST/DELANCEY ST,at stop,3102.89,5704
0,40.719603,-73.990049,ALLEN ST/STANTON ST,< 1 stop away,3128.58,5704
0,40.719583,-73.990059,ALLEN ST/DELANCEY ST,at stop,3126.24,5704
0,40.721115,-73.989271,ALLEN ST/STANTON ST,approaching,3309.14,5704
0,40.721808,-73.988934,ALLEN ST/STANTON ST,at stop,3391.2200000000003,5704
0,40.722191,-73.988795,1 AV/E 2 ST,< 1 stop away,3435.4500000000003,5704
0,40.722654,-73.988626,1 AV/E 2 ST,approaching,3488.8500000000004,5704
0,40.772657,-73.952453,1 AV/E 79 ST,at stop,7725.72,5912
1,40.722634,-73.988633,1 AV/E 2 ST,approaching,3486.53,5704
0,40.72349,-73.988296,1 AV/E 2 ST,at stop,3588.69,5704
1,40.775249,-73.950567,1 AV/E 86 ST,< 1 stop away,8054.71,5912
2,40.782251,-73.945446,1 AV/ E 97 ST,< 1 stop away,11056.519999999999,5263
0,40.777119,-73.949197,1 AV/E 86 ST,at stop,8292.55,5912
1,40.724368,-73.987658,1 AV / 4 ST,approaching,3700.07,5704
2,40.782451,-73.945299,1 AV/ E 97 ST,< 1 stop away,11082.009999999998,5263
0,40.724415,-73.987624,1 AV / 4 ST,approaching,3706.12,5704
1,40.779611,-73.947378,1 AV/E 93 ST,< 1 stop away,8609.17,5912
2,40.782719,-73.945104,1 AV/ E 97 ST,< 1 stop away,11115.99,5263
0,40.784226,-73.944011,1 AV/ E 97 ST,approaching,11307.16,5263
1,40.724487,-73.987572,1 AV / 4 ST,approaching,3715.19,5704
2,40.782551,-73.945225,1 AV/ E 97 ST,< 1 stop away,8982.990000000002,5912
0,40.725464,-73.986863,1 AV / 4 ST,at stop,3839.15,5704
1,40.78446,-73.94384,1 AV/ E 97 ST,approaching,11336.89,5263
2,40.782551,-73.945225,1 AV/ E 97 ST,< 1 stop away,8982.990000000002,5912
0,40.78446,-73.94384,1 AV/ E 97 ST,approaching,11336.89,5263
1,40.783021,-73.944887,1 AV/ E 97 ST,< 1 stop away,9042.470000000001,5912
2,40.725629,-73.986742,1 AV/ST MARKS PL,< 1 stop away,3860.1800000000003,5704
0,40.723213,-73.988487,1 AV/E 2 ST,approaching,1442.11,6059
1,40.783557,-73.944499,1 AV/ E 97 ST,approaching,9110.44,5912
2,40.785614,-73.942996,1 AV/E 102 ST,< 1 stop away,11483.63,5263
3,40.725629,-73.986742,1 AV/ST MARKS PL,< 1 stop away,3860.1800000000003,5704
0,40.784126,-73.944084,1 AV/ E 97 ST,approaching,9182.650000000001,5912
1,40.72463,-73.987468,1 AV / 4 ST,approaching,1621.5700000000002,6059
2,40.786123,-73.942624,1 AV/E 102 ST,< 1 stop away,11548.31,5263
3,40.725724,-73.986674,1 AV/ST MARKS PL,< 1 stop away,3872.1900000000005,5704
0,40.725464,-73.986863,1 AV / 4 ST,at stop,1727.39,6059
1,40.785221,-73.943285,1 AV/E 99 ST,at stop,9321.82,5912
2,40.726267,-73.986277,1 AV/ST MARKS PL,< 1 stop away,3941.2300000000005,5704
3,40.787438,-73.94166,1 AV/E 106 ST,< 1 stop away,11715.529999999999,5263
0,40.785392,-73.943159,1 AV/E 99 ST,at stop,9343.53,5912
1,40.726645,-73.986001,1 AV/ST MARKS PL,< 1 stop away,3989.26,5704
2,40.725653,-73.986725,1 AV/ST MARKS PL,< 1 stop away,1751.4199999999998,6059
3,40.787572,-73.941563,1 AV/E 106 ST,< 1 stop away,11732.47,5263
0,40.786863,-73.942083,1 AV/E 102 ST,approaching,9530.63,5912
1,40.72797,-73.985037,1 AV/E 11 ST,< 1 stop away,4157.53,5704
2,40.72596,-73.986501,1 AV/ST MARKS PL,< 1 stop away,1790.4499999999998,6059
3,40.787572,-73.941563,1 AV/E 106 ST,< 1 stop away,11732.47,5263
0,40.789238,-73.940347,1 AV/E 106 ST,approaching,11944.189999999999,5263
1,40.788505,-73.940881,1 AV/E 106 ST,< 1 stop away,9739.279999999999,5912
2,40.72809,-73.984951,1 AV/E 11 ST,< 1 stop away,4172.71,5704
3,40.72596,-73.986501,1 AV/ST MARKS PL,< 1 stop away,1790.4499999999998,6059
0,40.789838,-73.93991,1 AV/E 106 ST,at stop,9908.66,5912
1,40.729404,-73.983992,1 AV/E 11 ST,approaching,4339.65,5704
2,40.726551,-73.98607,1 AV/ST MARKS PL,< 1 stop away,1865.49,6059
3,40.790372,-73.939519,1 AV/E 108 ST,< 1 stop away,12088.25,5263
0,40.729643,-73.983818,1 AV/E 11 ST,at stop,4370.0,5704
1,40.726858,-73.985846,1 AV/ST MARKS PL,approaching,1904.52,6059
2,40.791841,-73.938444,1 AV/E 111 ST,< 1 stop away,12274.98,5263
3,40.790172,-73.939666,1 AV/E 108 ST,< 1 stop away,9951.050000000001,5912
0,40.727047,-73.985708,1 AV/ST MARKS PL,approaching,1928.53,6059
1,40.792077,-73.938273,1 AV/E 111 ST,approaching,12304.93,5263
2,40.790272,-73.939592,1 AV/E 108 ST,< 1 stop away,9963.77,5912
3,40.729881,-73.983644,1 AV/E 14 ST,< 1 stop away,4400.25,5704
0,40.792886,-73.937683,1 AV/E 111 ST,at stop,12407.630000000001,5263
1,40.792515,-73.937953,1 AV/E 111 ST,approaching,10248.81,5912
2,40.728425,-73.984708,1 AV/E 11 ST,< 1 stop away,2103.44,6059
3,40.730238,-73.983384,1 AV/E 14 ST,< 1 stop away,4445.620000000001,5704
0,40.729619,-73.983835,1 AV/E 11 ST,at stop,2255.21,6059
1,40.731547,-73.982429,1 AV/E 14 ST,approaching,4611.950000000001,5704
2,40.79511,-73.936058,1 AV/E 116 ST,< 1 stop away,12690.32,5263
3,40.794743,-73.936326,1 AV/E 116 ST,< 1 stop away,10531.92,5912
0,40.796346,-73.935158,1 AV/E 116 ST,at stop,12847.23,5263
1,40.796146,-73.935304,1 AV/E 116 ST,at stop,10710.029999999999,5912
2,40.731523,-73.982446,1 AV/E 14 ST,approaching,4608.93,5704
3,40.729857,-73.983662,1 AV/E 14 ST,< 1 stop away,2285.48,6059
0,40.731762,-73.982273,1 AV/E 14 ST,approaching,4639.17,5704
1,40.797711,-73.934155,1 AV/E 120 ST,< 1 stop away,13020.91,5263
2,40.797179,-73.934549,1 AV/E 120 ST,< 1 stop away,10841.369999999999,5912
3,40.73031,-73.983332,1 AV/E 14 ST,< 1 stop away,2342.94,6059
0,40.73297,-73.981392,1 AV/E 17 ST,at stop,4792.7,5704
1,40.799454,-73.932885,1 AV/PALADINO AV,approaching,13242.289999999999,5263
2,40.731118,-73.98274,1 AV/E 14 ST,approaching,2445.77,6059
3,40.797146,-73.934573,1 AV/E 120 ST,< 1 stop away,10837.14,5912
0,40.798871,-73.93331,1 AV/E 120 ST,at stop,13168.199999999999,5912
1,40.799726,-73.932687,1 AV/PALADINO AV,approaching,13276.77,5263
2,40.731118,-73.98274,1 AV/E 14 ST,approaching,2445.77,6059
3,40.733849,-73.980752,1 AV/E 20 ST,< 1 stop away,4904.299999999999,5704
0,40.800333,-73.932243,1 AV/PALADINO AV,at stop,13353.9,5912
1,40.734826,-73.98004,1 AV/E 20 ST,approaching,5028.41,5704
2,40.80113,-73.931663,1 AV/E 125 ST,approaching,13455.12,5263
0,40.801476,-73.931406,1 AV/E 125 ST,at stop,13499.28,5912
1,40.735152,-73.979802,1 AV/E 23 ST,< 1 stop away,5069.81,5704
2,40.801708,-73.931236,E 126 ST/2 AV,< 1 stop away,13528.740000000002,5263
0,40.802691,-73.931318,E 126 ST/2 AV,approaching,13680.85,5263
1,40.802503,-73.93088,E 126 ST/2 AV,approaching,13638.0,5912
2,40.735379,-73.979638,1 AV/E 23 ST,< 1 stop away,5098.64,5704
0,40.802691,-73.931318,E 126 ST/2 AV,approaching,13680.85,5263
1,40.802503,-73.93088,E 126 ST/2 AV,approaching,13638.0,5912
2,40.735359,-73.979653,1 AV/E 23 ST,< 1 stop away,5096.02,5704
3,40.701967,-74.012713,WATER ST/BROAD ST,< 1 stop away,64.00999999999996,5261
0,40.803092,-73.932276,E 126 ST/2 AV,at stop,13772.980000000001,5263
1,40.735772,-73.979353,1 AV/E 23 ST,< 1 stop away,5148.4400000000005,5704
2,40.702217,-74.012783,WATER ST/BROAD ST,< 1 stop away,92.43999999999997,5261
0,40.803092,-73.932276,E 126 ST/2 AV,at stop,11661.230000000001,5912
1,40.736742,-73.978647,1 AV/E 23 ST,approaching,5271.620000000001,5704
2,40.702574,-74.012554,WATER ST/BROAD ST,< 1 stop away,145.73999999999998,5261
3,40.714709,-73.992561,ALLEN ST/GRAND ST,< 1 stop away,2544.7200000000003,5618
0,40.803092,-73.932276,E 126 ST/2 AV,at stop,11661.230000000001,5912
1,40.736742,-73.978647,1 AV/E 23 ST,approaching,5271.620000000001,5704
2,40.703299,-74.010244,WATER ST/OLD SLIP,< 1 stop away,358.45,5261
3,40.714827,-73.992503,ALLEN ST/GRAND ST,< 1 stop away,2558.73,5618
0,40.803092,-73.932276,E 126 ST/2 AV,at stop,11661.230000000001,5912
1,40.705017,-74.007632,WATER ST/WALL ST,approaching,650.73,5261
2,40.71655,-73.991618,ALLEN ST/GRAND ST,approaching,2764.25,5618
3,40.737427,-73.978145,1 AV/E 25 ST,approaching,5358.74,5704
0,40.716883,-73.991448,ALLEN ST/GRAND ST,approaching,2803.9500000000003,5618
1,40.705081,-74.00754,WATER ST/WALL ST,approaching,661.29,5261
2,40.737858,-73.977829,1 AV/E 25 ST,approaching,5413.6,5704
0,40.716883,-73.991448,ALLEN ST/GRAND ST,approaching,2803.9500000000003,5618
1,40.705081,-74.00754,WATER ST/WALL ST,approaching,661.29,5261
2,40.737985,-73.977737,1 AV/E 25 ST,approaching,5429.73,5704
0,40.716883,-73.991448,ALLEN ST/GRAND ST,approaching,2803.9500000000003,5618
1,40.707315,-74.004263,PEARL ST/FULTON ST,approaching,1032.81,5261
2,40.737985,-73.977737,1 AV/E 25 ST,approaching,5429.73,5704
0,40.717039,-73.991368,ALLEN ST/GRAND ST,at stop,2822.6400000000003,5618
1,40.707315,-74.004263,PEARL ST/FULTON ST,approaching,1032.81,5261
2,40.739003,-73.976995,1 AV/E 27 ST,approaching,5559.02,5704
0,40.707335,-74.004231,PEARL ST/FULTON ST,approaching,1036.33,5261
1,40.739309,-73.976772,1 AV/E 27 ST,approaching,5597.88,5704
2,40.717763,-73.990996,ALLEN ST/DELANCEY ST,< 1 stop away,2909.0499999999997,5618
0,40.739335,-73.976754,1 AV/E 27 ST,approaching,5601.110000000001,5704
1,40.707711,-74.003785,PEARL ST/PECK SLIP,< 1 stop away,1092.79,5261
2,40.719622,-73.990039,ALLEN ST/STANTON ST,< 1 stop away,3130.9300000000003,5618
0,40.740306,-73.976046,1 AV/E 28 ST,approaching,5724.49,5704
1,40.708758,-74.002608,PEARL ST/PECK SLIP,approaching,1245.81,5261
2,40.719701,-73.989998,ALLEN ST/STANTON ST,< 1 stop away,3140.31,5618
0,40.741892,-73.974891,1 AV/E 31 ST,at stop,5925.89,5704
1,40.708896,-74.002433,PEARL ST/PECK SLIP,at stop,1267.17,5261
2,40.721509,-73.98907,ALLEN ST/STANTON ST,approaching,3356.04,5618
0,40.741943,-73.974854,1 AV/E 31 ST,at stop,5932.38,5704
1,40.708896,-74.002433,PEARL ST/PECK SLIP,at stop,1267.17,5261
2,40.722573,-73.988655,1 AV/E 2 ST,approaching,3479.5600000000004,5618
0,40.711825,-73.999224,MADISON ST/ST JAMES PL,at stop,1704.39,5261
1,40.74327,-73.973887,1 AV/E 34 ST,approaching,6100.929999999999,5704
2,40.722573,-73.988655,1 AV/E 2 ST,approaching,3479.5600000000004,5618
0,40.712035,-73.997175,MADISON ST/CATHERINE ST,at stop,1878.65,5261
1,40.744009,-73.973347,1 AV/E 34 ST,at stop,6194.92,5704
2,40.723991,-73.987931,1 AV / 4 ST,< 1 stop away,3652.29,5618
0,40.744009,-73.973347,1 AV/E 34 ST,at stop,6194.92,5704
1,40.724419,-73.987621,1 AV / 4 ST,approaching,3706.54,5618
2,40.712106,-73.996726,MADISON ST/MARKET ST,< 1 stop away,1917.38,5261
0,40.744112,-73.973273,1 AV/E 34 ST,at stop,6207.889999999999,5704
1,40.724472,-73.987583,1 AV / 4 ST,approaching,3713.33,5618
2,40.712135,-73.996394,MADISON ST/MARKET ST,< 1 stop away,1945.5600000000002,5261
0,40.74534,-73.972374,1 AV/E 36 ST,at stop,6364.06,5704
1,40.724472,-73.987583,1 AV / 4 ST,approaching,3713.33,5618
2,40.712159,-73.996103,MADISON ST/MARKET ST,< 1 stop away,1970.2100000000003,5261
0,40.712329,-73.99411,MADISON ST/MARKET ST,at stop,2139.26,5261
1,40.747027,-73.971141,1 AV/E 39 ST,at stop,6578.49,5704
2,40.725201,-73.987053,1 AV / 4 ST,approaching,1694.13,5830
3,40.725149,-73.987091,1 AV / 4 ST,approaching,3799.2200000000003,5618
0,40.712329,-73.99411,MADISON ST/MARKET ST,at stop,2139.26,5261
1,40.72622,-73.986312,1 AV/ST MARKS PL,< 1 stop away,1823.4699999999998,5830
2,40.747232,-73.970992,1 AV/E 42 ST,< 1 stop away,6604.46,5704
3,40.725523,-73.986819,1 AV/ST MARKS PL,< 1 stop away,3846.7200000000003,5618
0,40.712343,-73.993942,PIKE ST/MADISON ST,< 1 stop away,2153.5,5261
1,40.72622,-73.986312,1 AV/ST MARKS PL,< 1 stop away,1823.4699999999998,5830
2,40.747514,-73.970794,1 AV/E 42 ST,< 1 stop away,6640.07,5704
3,40.725684,-73.986702,1 AV/ST MARKS PL,< 1 stop away,3867.1900000000005,5618
0,40.758534,-73.96276,1 AV/E 57 ST,approaching,5931.27,6059
1,40.748959,-73.969677,1 AV/E 42 ST,approaching,6827.83,5704
2,40.72726,-73.985554,1 AV/ST MARKS PL,approaching,1955.55,5830
3,40.712408,-73.993144,PIKE ST/MADISON ST,approaching,2221.1200000000003,5261
4,40.725935,-73.98652,1 AV/ST MARKS PL,< 1 stop away,3899.0200000000004,5618
0,40.750564,-73.968498,1 AV/E 45 ST,at stop,7032.03,5704
1,40.7276,-73.985307,1 AV/ST MARKS PL,approaching,4110.51,5618
2,40.758598,-73.962713,1 AV/E 57 ST,approaching,5939.4400000000005,6059
3,40.712463,-73.99232,PIKE ST/MADISON ST,approaching,2290.8500000000004,5261
4,40.727946,-73.985055,1 AV/E 11 ST,< 1 stop away,2042.7300000000002,5830
0,40.712844,-73.992343,PIKE ST/MADISON ST,at stop,2335.76,5261
1,40.750643,-73.96844,1 AV/E 45 ST,at stop,7042.16,5704
2,40.758598,-73.962713,1 AV/E 57 ST,approaching,5939.4400000000005,6059
3,40.728042,-73.984985,1 AV/E 11 ST,< 1 stop away,2054.88,5830
4,40.729702,-73.983774,1 AV/E 14 ST,< 1 stop away,4377.56,5618
0,40.71422,-73.992544,PIKE ST/DIVISION ST,at stop,2489.6200000000003,5261
1,40.731198,-73.982682,1 AV/E 14 ST,approaching,4567.63,5618
2,40.760134,-73.961592,1 AV/E 62 ST,< 1 stop away,6134.64,6059
3,40.751068,-73.968128,1 AV/MITCHELL PL,< 1 stop away,7096.240000000001,5704
0,40.714201,-73.992541,PIKE ST/DIVISION ST,at stop,2487.5200000000004,5261
1,40.752826,-73.96685,1 AV/MITCHELL PL,approaching,7319.33,5704
2,40.731216,-73.982669,1 AV/E 14 ST,approaching,4569.900000000001,5618
3,40.760554,-73.961287,1 AV/E 62 ST,approaching,6187.91,6059
0,40.714201,-73.992541,PIKE ST/DIVISION ST,at stop,2487.5200000000004,5261
1,40.731662,-73.982346,1 AV/E 14 ST,approaching,4626.46,5618
2,40.760617,-73.961242,1 AV/E 62 ST,approaching,6195.900000000001,6059
3,40.753687,-73.966295,1 AV/E 52 ST,< 1 stop away,7427.34,5704
0,40.714201,-73.992541,PIKE ST/DIVISION ST,at stop,2487.5200000000004,5261
1,40.731697,-73.98232,1 AV/E 14 ST,approaching,4630.990000000001,5618
2,40.761099,-73.96089,1 AV/E 62 ST,approaching,6257.17,6059
3,40.75374,-73.966258,1 AV/E 52 ST,< 1 stop away,7434.0,5704
0,40.714201,-73.992541,PIKE ST/DIVISION ST,at stop,375.77,5261
1,40.76287,-73.9596,1 AV/E 64 ST,at stop,6482.08,6059
2,40.731964,-73.982125,1 AV/E 14 ST,at stop,4664.93,5618
3,40.75463,-73.965604,1 AV/E 52 ST,approaching,7547.21,5704
0,40.732329,-73.98186,1 AV/E 17 ST,approaching,4711.219999999999,5618
1,40.763246,-73.959324,1 AV/E 67 ST,< 1 stop away,6529.860000000001,6059
2,40.755496,-73.964974,1 AV/E 55 ST,< 1 stop away,7657.23,5704
3,40.714919,-73.992457,ALLEN ST/GRAND ST,< 1 stop away,457.87000000000006,5261
0,40.734968,-73.979935,1 AV/E 20 ST,at stop,5046.509999999999,5618
1,40.716931,-73.991423,ALLEN ST/GRAND ST,approaching,697.98,5261
2,40.763623,-73.959049,1 AV/E 67 ST,< 1 stop away,6577.780000000001,6059
3,40.75555,-73.964935,1 AV/E 55 ST,< 1 stop away,7663.99,5704
0,40.717072,-73.991351,ALLEN ST/GRAND ST,at stop,714.83,5261
1,40.763623,-73.959049,1 AV/E 67 ST,< 1 stop away,6577.780000000001,6059
2,40.756001,-73.964604,1 AV/E 55 ST,< 1 stop away,7721.43,5704
3,40.735503,-73.979548,1 AV/E 23 ST,< 1 stop away,5114.370000000001,5618
0,40.757251,-73.963692,1 AV/E 55 ST,at stop,7880.24,5704
1,40.76446,-73.958435,1 AV/E 67 ST,approaching,6684.27,6059
2,40.735524,-73.979533,1 AV/E 23 ST,< 1 stop away,5116.990000000001,5618
